"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU231"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU232"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Hyponectriaceae"	"Monographella"	"Monographella_nivalis"
"OTU233"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU234"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	NA
"OTU235"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU236"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_hanlinii"
"OTU237"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Acaulosporaceae"	"Acaulospora"	NA
"OTU238"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Inocybaceae"	"Inocybe"	NA
"OTU239"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU240"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tympanis"	NA
"OTU241"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU242"	NA	NA	NA	NA	NA	NA	NA
"OTU243"	NA	NA	NA	NA	NA	NA	NA
"OTU244"	NA	NA	NA	NA	NA	NA	NA
"OTU245"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	NA
"OTU246"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU247"	NA	NA	NA	NA	NA	NA	NA
"OTU248"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_hanlinii"
"OTU249"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliales_fam_Incertae_sedis"	"Microdochiella"	"Microdochiella_fusarioides"
"OTU250"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Tremellodendropsidales"	NA	NA	NA
"OTU251"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_hyalina"
"OTU252"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_constrictum"
"OTU253"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	NA	NA
"OTU254"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	"Malassezia"	"Malassezia_globosa"
"OTU255"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU256"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU257"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU258"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU259"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"OTU260"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU261"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU262"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Graphiopsis"	"Graphiopsis_chlorocephala"
"OTU263"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA
"OTU264"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	NA	NA
"OTU265"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU266"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU267"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU268"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporales_fam_Incertae_sedis"	"Hermatomyces"	NA
"OTU269"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU270"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_constrictum"
"OTU271"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	NA	NA
"OTU272"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU273"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU274"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU275"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU276"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU277"	NA	NA	NA	NA	NA	NA	NA
"OTU278"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU279"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU280"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU281"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU282"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU283"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU284"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	NA	NA
"OTU285"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"OTU286"	NA	NA	NA	NA	NA	NA	NA
"OTU287"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	"Diversispora_epigaea"
"OTU288"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU289"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU290"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU291"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Lasiobolidium"	"Lasiobolidium_orbiculoides"
"OTU292"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Hannaella"	"Hannaella_surugaensis"
"OTU293"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU294"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_claroideum"
"OTU295"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU296"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU297"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU298"	NA	NA	NA	NA	NA	NA	NA
"OTU299"	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA
"OTU300"	NA	NA	NA	NA	NA	NA	NA
"OTU301"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	NA
"OTU302"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU303"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU304"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU305"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU306"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU307"	NA	NA	NA	NA	NA	NA	NA
"OTU308"	NA	NA	NA	NA	NA	NA	NA
"OTU309"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU310"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU311"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"OTU312"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"Vishniacozyma_taibaiensis"
"OTU313"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"Dominikia_aurea"
"OTU314"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU315"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU316"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU317"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU318"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU319"	NA	NA	NA	NA	NA	NA	NA
"OTU320"	NA	NA	NA	NA	NA	NA	NA
"OTU321"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU322"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU323"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU324"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA
"OTU325"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU326"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU327"	NA	NA	NA	NA	NA	NA	NA
"OTU328"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU329"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU330"	NA	NA	NA	NA	NA	NA	NA
"OTU331"	NA	NA	NA	NA	NA	NA	NA
"OTU332"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU333"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	"Cortinarius_dolabratus"
"OTU334"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU335"	NA	NA	NA	NA	NA	NA	NA
"OTU336"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU337"	NA	NA	NA	NA	NA	NA	NA
"OTU338"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU339"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU340"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"OTU341"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU342"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Capnodiaceae"	NA	NA
"OTU343"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Morchellaceae"	"Morchella"	"Morchella_importuna"
"OTU344"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU345"	NA	NA	NA	NA	NA	NA	NA
"OTU346"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU347"	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA
"OTU348"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Clavulinaceae"	NA	NA
"OTU349"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_hyalina"
"OTU350"	NA	NA	NA	NA	NA	NA	NA
"OTU351"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Holtermanniales"	"Holtermanniales_fam_Incertae_sedis"	"Holtermanniella"	"Holtermanniella_takashimae"
"OTU352"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU353"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU354"	NA	NA	NA	NA	NA	NA	NA
"OTU355"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Serendipitaceae"	NA	NA
"OTU356"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"OTU357"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Pseudocercospora"	"Pseudocercospora_vassobiae"
"OTU358"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU359"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA
"OTU360"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU361"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU362"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU363"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU364"	NA	NA	NA	NA	NA	NA	NA
"OTU365"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	NA	NA	NA	NA
"OTU366"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU367"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU368"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Tremellodendropsidales"	NA	NA	NA
"OTU369"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU370"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU371"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU372"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Cephalotrichum"	"Cephalotrichum_nanum"
"OTU373"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Cucurbitaria"	"Cucurbitaria_oromediterranea"
"OTU374"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideomycetes_ord_Incertae_sedis"	NA	NA	NA
"OTU375"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	"Entosordaria"	"Entosordaria_quercina"
"OTU376"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU377"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU378"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Exophiala"	"Exophiala_equina"
"OTU379"	NA	NA	NA	NA	NA	NA	NA
"OTU380"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_marquana"
"OTU381"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU382"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Verrucariales"	"Verrucariaceae"	"Clavascidium"	NA
"OTU383"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU384"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_vermiculifer"
"OTU385"	NA	NA	NA	NA	NA	NA	NA
"OTU386"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU387"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_vermiculifer"
"OTU388"	NA	NA	NA	NA	NA	NA	NA
"OTU389"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_luteum"
"OTU390"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Galerina"	"Galerina_marginata"
"OTU391"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU392"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU393"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Claussenomyces"	NA
"OTU394"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU395"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiales"	"Cystobasidiaceae"	"Cystobasidium"	NA
"OTU396"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU397"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU398"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU399"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU400"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Clitopilus"	NA
"OTU401"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU402"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU403"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU404"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU405"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	NA	NA
"OTU406"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA
"OTU407"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA
"OTU408"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU409"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideales"	"Aureobasidiaceae"	NA	NA
"OTU410"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA
"OTU411"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU412"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU413"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU414"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU415"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	NA	NA	NA
"OTU416"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Heyderia"	NA
"OTU417"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA
"OTU418"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"OTU419"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU420"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Minutisphaerales"	"Minutisphaeraceae"	"Minutisphaera"	NA
"OTU421"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Minutisphaerales"	"Minutisphaeraceae"	"Minutisphaera"	NA
"OTU422"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_lamellosum"
"OTU423"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_thalictrigena"
"OTU424"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU425"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU426"	NA	NA	NA	NA	NA	NA	NA
"OTU427"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	NA
"OTU428"	NA	NA	NA	NA	NA	NA	NA
"OTU429"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_lamellosum"
"OTU430"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	NA	NA	NA
"OTU431"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU432"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU433"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU434"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU435"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU436"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_merdicola"
"OTU437"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU438"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU439"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU440"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU441"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_marquana"
"OTU442"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU443"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU444"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU445"	"Fungi"	"Glomeromycota"	NA	NA	NA	NA	NA
"OTU446"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Cheilymenia"	"Cheilymenia_stercorea"
"OTU447"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU448"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Hannaella"	"Hannaella_surugaensis"
"OTU449"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA
"OTU450"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU451"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"OTU452"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA
"OTU453"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU454"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU455"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA
"OTU456"	NA	NA	NA	NA	NA	NA	NA
"OTU457"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Heyderia"	NA
"OTU458"	NA	NA	NA	NA	NA	NA	NA
"OTU459"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	NA
"OTU460"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	NA	NA	NA
"OTU461"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU462"	"Fungi"	"Mortierellomycota"	NA	NA	NA	NA	NA
"OTU463"	"Fungi"	"Chytridiomycota"	"Lobulomycetes"	"Lobulomycetales"	NA	NA	NA
"OTU464"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Russulaceae"	"Lactarius"	"Lactarius_hatsudake"
